"m","p","o"
"http://dbpedia.org/resource/Vinicio_Espinal","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:F.C._Crotone_players"
"http://dbpedia.org/resource/Vinicio_Espinal","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:People_from_Santo_Domingo"
"http://dbpedia.org/resource/Vinicio_Espinal","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Atalanta_B.C._players"
"http://dbpedia.org/resource/Vinicio_Espinal","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Dominican_Republic_footballers"
"http://dbpedia.org/resource/Vinicio_Espinal","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Twin_people_from_the_Dominican_Republic"
"http://dbpedia.org/resource/Vinicio_Espinal","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:1982_births"
"http://dbpedia.org/resource/Vinicio_Espinal","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Living_people"
"http://dbpedia.org/resource/Vinicio_Espinal","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Serie_A_footballers"
"http://dbpedia.org/resource/Vinicio_Espinal","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Twin_sportspeople"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/resource/Chiclayo"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/resource/Peru"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Cienciano"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Cruz_Azul"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Club_Olimpo"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/C.D._Universidad_Privada_Antenor_Orrego"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Peru_national_football_team"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Deportivo_Wanka"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Alianza_Lima"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Sporting_Cristal"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Uni%C3%B3n_Minas"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Puebla_F.C."
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:2001_Copa_Am%C3%A9rica_players"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Association_football_fullbacks"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Cruz_Azul_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Primera_Divisi%C3%B3n_de_M%C3%A9xico_players"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Expatriate_footballers_in_Mexico"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Peruvian_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Sport_Coopsol_Trujillo_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Torneo_Descentralizado_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Deportivo_Pesquero_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Peruvian_expatriates_in_Argentina"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Peruvian_expatriates_in_Mexico"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:2007_Copa_Am%C3%A9rica_players"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Alianza_Lima_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Cienciano_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Olimpo_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Puebla_F.C._players"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:2011_Copa_Am%C3%A9rica_players"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Peru_international_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Expatriate_footballers_in_Argentina"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Peruvian_expatriate_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Sporting_Cristal_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:People_from_Chiclayo"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Uni%C3%B3n_Minas_footballers"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:1982_births"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:2004_Copa_Am%C3%A9rica_players"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Living_people"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Association_football_central_defenders"
"http://dbpedia.org/resource/Walter_V%C3%ADlchez","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Club_Olimpia_footballers"
"http://dbpedia.org/resource/Wang_Lu","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Olympic_beach_volleyball_players_of_China"
"http://dbpedia.org/resource/Wang_Lu","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:People_from_Taiyuan"
"http://dbpedia.org/resource/Wang_Lu","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Beach_volleyball_players_at_the_2004_Summer_Olympics"
"http://dbpedia.org/resource/Wang_Lu","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Chinese_beach_volleyball_players"
"http://dbpedia.org/resource/Wang_Lu","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:1982_births"
"http://dbpedia.org/resource/Wang_Lu","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Living_people"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/resource/Cali"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/resource/Colombia"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Club_Atlas"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Deportivo_Cali"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Real_Cartagena"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Deportes_Quind%C3%ADo"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Millonarios_F%C3%BAtbol_Club"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/New_York_Red_Bulls"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Cortulu%C3%A1"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Sociedad_Deportiva_Aucas"
"http://dbpedia.org/resource/Wilman_Conde","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Chicago_Fire_Soccer_Club"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Colombian_expatriates_in_Ecuador"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Deportivo_Cali_footballers"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Expatriate_footballers_in_Mexico"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Expatriate_soccer_players_in_the_United_States"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:F.C._Atlas_players"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Chicago_Fire_Soccer_Club_players"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Expatriate_footballers_in_Ecuador"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Aucas_Quito_footballers"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Colombian_expatriates_in_Mexico"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Deportes_Quind%C3%ADo_footballers"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Colombian_footballers"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Major_League_Soccer_All-Stars"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:1982_births"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Living_people"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:New_York_Red_Bulls_players"
"http://dbpedia.org/resource/Wilman_Conde","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Millonarios_footballers"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/resource/Bangkok"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/resource/Thailand"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Film_director"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Screenwriter"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Wisit_Sasanatieng__1"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://dbpedia.org/ontology/spouse","http://dbpedia.org/resource/Siripan_Techajindawong"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:People_from_Bangkok"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Thai_screenwriters"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Silpathorn_Award_winners"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:1963_births"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Living_people"
"http://dbpedia.org/resource/Wisit_Sasanatieng","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Thai_film_directors"
"http://dbpedia.org/resource/Xavier_Gil","http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/resource/Andorra"
"http://dbpedia.org/resource/Xavier_Gil","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/FC_Andorra"
"http://dbpedia.org/resource/Xavier_Gil","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/Andorra_national_football_team"
"http://dbpedia.org/resource/Xavier_Gil","http://dbpedia.org/ontology/team","http://dbpedia.org/resource/FC_Santa_Coloma"
"http://dbpedia.org/resource/Xavier_Gil","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Andorran_footballers"
"http://dbpedia.org/resource/Xavier_Gil","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:1982_births"
"http://dbpedia.org/resource/Xavier_Gil","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Living_people"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://dbpedia.org/ontology/education","http://dbpedia.org/resource/Chulalongkorn_University"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Film_director"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Film_producer"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Screenwriter"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Yongyoot_Thongkongtoon__1"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Chulalongkorn_University_alumni"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:People_from_Bangkok"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Thai_screenwriters"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:1967_births"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Living_people"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Thai_film_directors"
"http://dbpedia.org/resource/Yongyoot_Thongkongtoon","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Thai_film_producers"
"http://dbpedia.org/resource/Yuthlert_Sippapak","http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/resource/Thailand"
"http://dbpedia.org/resource/Yuthlert_Sippapak","http://dbpedia.org/ontology/birthPlace","http://dbpedia.org/resource/Loei"
"http://dbpedia.org/resource/Yuthlert_Sippapak","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Film_director"
"http://dbpedia.org/resource/Yuthlert_Sippapak","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Film_producer"
"http://dbpedia.org/resource/Yuthlert_Sippapak","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Screenwriter"
"http://dbpedia.org/resource/Yuthlert_Sippapak","http://dbpedia.org/ontology/occupation","http://dbpedia.org/resource/Yuthlert_Sippapak__1"
"http://dbpedia.org/resource/Yuthlert_Sippapak","http://purl.org/dc/terms/subject","http://dbpedia.org/resource/Category:Thai_screenwriters"
